"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"378","Ribes sp.",NA,3,"D","Native",NA,"0",NA,1,">1-5%",3,3,0.0178041543026706,0.0534124629080119,"LHHL1 Rel2024","2024","LHHL1 Rel"
"379","Corylus cornuta",NA,5,"D","Native","UPL","0",NA,NA,">1-5%",3,3,0.0178041543026706,0.0890207715133531,"LHHL1 Rel2024","2024","LHHL1 Rel"
"380","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0178041543026706,0.0534124629080119,"LHHL1 Rel2024","2024","LHHL1 Rel"
"381","Exotic honeysuckle spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0178041543026706,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"382","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0178041543026706,0.0534124629080119,"LHHL1 Rel2024","2024","LHHL1 Rel"
"383","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0178041543026706,0.0356083086053412,"LHHL1 Rel2024","2024","LHHL1 Rel"
"384","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,NA,">0-1%",0.5,0.5,0.0029673590504451,0.00890207715133531,"LHHL1 Rel2024","2024","LHHL1 Rel"
"385","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0890207715133531,0.267062314540059,"LHHL1 Rel2024","2024","LHHL1 Rel"
"386","Quercus alba","white oak",7,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.0890207715133531,0.623145400593472,"LHHL1 Rel2024","2024","LHHL1 Rel"
"387","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,3,">25-50%",37.5,37.5,0.222551928783383,1.11275964391691,"LHHL1 Rel2024","2024","LHHL1 Rel"
"388","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,1,">1-5%",3,3,0.0178041543026706,0.0356083086053412,"LHHL1 Rel2024","2024","LHHL1 Rel"
"389","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,NA,">1-5%",3,3,0.0178041543026706,0.0356083086053412,"LHHL1 Rel2024","2024","LHHL1 Rel"
"390","Uvularia sessilifolia","pale bellwort",6,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.112852664576803,"LHHL1 Rel2024","2024","LHHL1 Rel"
"391","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0188087774294671,0.112852664576803,"LHHL1 Rel2024","2024","LHHL1 Rel"
"392","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"393","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"394","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0188087774294671,0.112852664576803,"LHHL1 Rel2024","2024","LHHL1 Rel"
"395","Geranium maculatum","wild geranium",4,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"396","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0188087774294671,"LHHL1 Rel2024","2024","LHHL1 Rel"
"397","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"398","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"399","Thalictrum dioicum","early meadow-rue",5,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"400","Athyrium filix-femina","lady fern",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"401","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"402","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"403","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0219435736677116,"LHHL1 Rel2024","2024","LHHL1 Rel"
"404","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0188087774294671,"LHHL1 Rel2024","2024","LHHL1 Rel"
"405","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0564263322884013,"LHHL1 Rel2024","2024","LHHL1 Rel"
"406","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"407","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.0940438871473354,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"408","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"409","Symphyotrichum sp.",NA,1,"H","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.00313479623824451,"LHHL1 Rel2024","2024","LHHL1 Rel"
"410","Erechtites hieraciifolius",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"411","Uvularia grandiflora","large-flowered bellwort",7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0188087774294671,0.13166144200627,"LHHL1 Rel2024","2024","LHHL1 Rel"
"412","Erigeron philadelphicus",NA,2,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.00626959247648903,"LHHL1 Rel2024","2024","LHHL1 Rel"
"413","Pteridium aquilinum",NA,2,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"414","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"415","Thalictrum dasycarpum","tall meadow-rue",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"416","Cirsium arvense","Canada thistle",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"417","Rudbeckia hirta","black-eyed susan",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"418","Onoclea sensibilis","sensitive fern",4,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"419","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"420","Arctium minus","common burdock",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"421","Cerastium fontanum",NA,0,"H","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"422","Geum canadense","white avens",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"423","Persicaria sagittata","arrow-leaved tearthumb",4,"H","Native","OBL","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"424","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0188087774294671,"LHHL1 Rel2024","2024","LHHL1 Rel"
"425","Eupatorium perfoliatum","common boneset",4,"H","Native","[FACW+]","0",NA,1,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"426","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"427","Verbena hastata","blue vervain",6,"H","Native","FACW+","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.112852664576803,"LHHL1 Rel2024","2024","LHHL1 Rel"
"428","Iris sp.",NA,4,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"429","Pilea sp.",NA,3,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.00940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"430","Ranunculus pensylvanicus","bristly buttercup",5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"431","Lycopus americanus","cut-leaved bugleweed",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0752351097178683,"LHHL1 Rel2024","2024","LHHL1 Rel"
"432","Lactuca serriola","prickly lettuce",0,"H","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0188087774294671,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"433","Anemone canadensis","canada anemone",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0564263322884013,"LHHL1 Rel2024","2024","LHHL1 Rel"
"434","Asclepias incarnata",NA,5,"H","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0156739811912226,"LHHL1 Rel2024","2024","LHHL1 Rel"
"435","Impatiens sp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"436","Agalinis sp.",NA,3,"H","Native",NA,NA,NA,1,">1-5%",3,3,0.0188087774294671,0.0564263322884013,"LHHL1 Rel2024","2024","LHHL1 Rel"
"437","Thelypteris palustris",NA,7,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.13166144200627,"LHHL1 Rel2024","2024","LHHL1 Rel"
"438","Penthorum sedoides","ditch stonecrop",3,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0564263322884013,"LHHL1 Rel2024","2024","LHHL1 Rel"
"439","Mimulus ringens",NA,6,"H","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0188087774294671,"LHHL1 Rel2024","2024","LHHL1 Rel"
"440","Epilobium coloratum","purple-leaved willow herb",3,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0564263322884013,"LHHL1 Rel2024","2024","LHHL1 Rel"
"441","Scutellaria lateriflora","mad dog skullcap",5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0940438871473354,"LHHL1 Rel2024","2024","LHHL1 Rel"
"442","Bidens sp.",NA,1,"H","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.00313479623824451,"LHHL1 Rel2024","2024","LHHL1 Rel"
"443","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"444","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.0376175548589342,"LHHL1 Rel2024","2024","LHHL1 Rel"
"445","Hypericum majus","large St. John's-wort",5,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0156739811912226,"LHHL1 Rel2024","2024","LHHL1 Rel"
"446","Potentilla norvegica","rough cinquefoil",1,"H","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.00313479623824451,"LHHL1 Rel2024","2024","LHHL1 Rel"
"447","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0125391849529781,"LHHL1 Rel2024","2024","LHHL1 Rel"
"448","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">0-1%",0.5,0.5,0.00313479623824451,0.0125391849529781,"LHHL1 Rel2024","2024","LHHL1 Rel"
"449","Osmunda claytoniana","interrupted fern",6,"H","Native","FAC+","0",NA,NA,">1-5%",3,3,0.0188087774294671,0.112852664576803,"LHHL1 Rel2024","2024","LHHL1 Rel"
"450","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,2,">5-25%",15,15,0.202702702702703,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"451","Festuca subverticillata","nodding fescue",6,"G","Native","[FACU+]","0",NA,2,">5-25%",15,15,0.202702702702703,1.21621621621622,"LHHL1 Rel2024","2024","LHHL1 Rel"
"452","Elymus virginicus","Virginia wildrye",4,"G","Native","FACW-","0",NA,1,">1-5%",3,3,0.0405405405405405,0.162162162162162,"LHHL1 Rel2024","2024","LHHL1 Rel"
"453","Bromus inermis","smooth brome",0,"G","Introduced","FACU","0",NA,2,">5-25%",15,15,0.202702702702703,0,"LHHL1 Rel2024","2024","LHHL1 Rel"
"454","Carex pensylvanica","Pennsylvania sedge",3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0405405405405405,0.121621621621622,"LHHL1 Rel2024","2024","LHHL1 Rel"
"455","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0405405405405405,0.121621621621622,"LHHL1 Rel2024","2024","LHHL1 Rel"
"456","Scirpus cyperinus","woolgrass",3,"G","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.0202702702702703,"LHHL1 Rel2024","2024","LHHL1 Rel"
"457","Carex sp.",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0405405405405405,0.121621621621622,"LHHL1 Rel2024","2024","LHHL1 Rel"
"458","Bromus pubescens","hairy brome",6,"G","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.0405405405405405,"LHHL1 Rel2024","2024","LHHL1 Rel"
"459","Cyperus strigosus","straw-colored umbrella sedge",2,"G","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.0135135135135135,"LHHL1 Rel2024","2024","LHHL1 Rel"
"460","Scirpus atrovirens","dark green bulrush",4,"G","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.027027027027027,"LHHL1 Rel2024","2024","LHHL1 Rel"
"461","Calamagrostis canadensis","bluejoint",4,"G","Native","OBL","0",NA,2,">5-25%",15,15,0.202702702702703,0.810810810810811,"LHHL1 Rel2024","2024","LHHL1 Rel"
"462","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,1,">1-5%",3,3,0.0128205128205128,0.0256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"463","Parthenocissus quinquefolia","Virginia creeper",3,"C","Native","FAC-","0",NA,2,">5-25%",15,15,0.0641025641025641,0.192307692307692,"LHHL3 Rel2024","2024","LHHL3 Rel"
"464","Viburnum opulus var. opulus",NA,0,"D",NA,NA,"0",NA,NA,">1-5%",3,3,0.0128205128205128,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"465","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0128205128205128,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"466","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"467","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0384615384615385,"LHHL3 Rel2024","2024","LHHL3 Rel"
"468","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"469","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"470","Rubus cf. flagellaris",NA,2,"D","Native",NA,NA,NA,NA,">1-5%",3,3,0.0128205128205128,0.0256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"471","Ribes sp.",NA,3,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.0641025641025641,0.192307692307692,"LHHL3 Rel2024","2024","LHHL3 Rel"
"472","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,2,">5-25%",15,15,0.0641025641025641,0.256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"473","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,2,">5-25%",15,15,0.0641025641025641,0.128205128205128,"LHHL3 Rel2024","2024","LHHL3 Rel"
"474","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0512820512820513,"LHHL3 Rel2024","2024","LHHL3 Rel"
"475","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0384615384615385,"LHHL3 Rel2024","2024","LHHL3 Rel"
"476","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.0128205128205128,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"477","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00213675213675214,0.00641025641025641,"LHHL3 Rel2024","2024","LHHL3 Rel"
"478","Sambucus sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0384615384615385,"LHHL3 Rel2024","2024","LHHL3 Rel"
"479","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0384615384615385,"LHHL3 Rel2024","2024","LHHL3 Rel"
"480","Rubus sp.",NA,2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0128205128205128,0.0256410256410256,"LHHL3 Rel2024","2024","LHHL3 Rel"
"481","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00213675213675214,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"482","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,NA,">0-1%",0.5,0.5,0.00213675213675214,0.00641025641025641,"LHHL3 Rel2024","2024","LHHL3 Rel"
"483","Ostrya virginiana","ironwood",4,"D","Native","[FACU-]","0",NA,3,">25-50%",37.5,37.5,0.16025641025641,0.641025641025641,"LHHL3 Rel2024","2024","LHHL3 Rel"
"484","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0641025641025641,0.0641025641025641,"LHHL3 Rel2024","2024","LHHL3 Rel"
"485","Quercus rubra","northern red oak",5,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.0641025641025641,0.32051282051282,"LHHL3 Rel2024","2024","LHHL3 Rel"
"486","Populus grandidentata","big-toothed aspen",4,"D","Native","FACU","0",NA,4,">50-75%",62.5,62.5,0.267094017094017,1.06837606837607,"LHHL3 Rel2024","2024","LHHL3 Rel"
"487","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,NA,">0-1%",0.5,0.5,0.00213675213675214,0.00641025641025641,"LHHL3 Rel2024","2024","LHHL3 Rel"
"488","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,2,">5-25%",15,15,0.130434782608696,0.260869565217391,"LHHL3 Rel2024","2024","LHHL3 Rel"
"489","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,2,">5-25%",15,15,0.130434782608696,0.130434782608696,"LHHL3 Rel2024","2024","LHHL3 Rel"
"490","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0260869565217391,0.0521739130434783,"LHHL3 Rel2024","2024","LHHL3 Rel"
"491","Pilea sp.",NA,3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0260869565217391,0.0782608695652174,"LHHL3 Rel2024","2024","LHHL3 Rel"
"492","Solidago flexicaulis","zigzag goldenrod",5,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0260869565217391,0.130434782608696,"LHHL3 Rel2024","2024","LHHL3 Rel"
"493","Geum canadense","white avens",2,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0260869565217391,0.0521739130434783,"LHHL3 Rel2024","2024","LHHL3 Rel"
"494","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00434782608695652,0.00434782608695652,"LHHL3 Rel2024","2024","LHHL3 Rel"
"495","Ranunculus recurvatus",NA,5,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.0260869565217391,0.130434782608696,"LHHL3 Rel2024","2024","LHHL3 Rel"
"496","Viola sp.",NA,4,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0260869565217391,0.104347826086957,"LHHL3 Rel2024","2024","LHHL3 Rel"
"497","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0260869565217391,0,"LHHL3 Rel2024","2024","LHHL3 Rel"
"498","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0260869565217391,0.156521739130435,"LHHL3 Rel2024","2024","LHHL3 Rel"
"499","Athyrium filix-femina","lady fern",5,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.130434782608696,0.652173913043478,"LHHL3 Rel2024","2024","LHHL3 Rel"
"500","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.104347826086957,"LHHL3 Rel2024","2024","LHHL3 Rel"
"501","Sanguinaria canadensis","bloodroot",6,"H","Native","FACU-*","0",NA,1,">1-5%",3,3,0.0260869565217391,0.156521739130435,"LHHL3 Rel2024","2024","LHHL3 Rel"
"502","Hackelia virginiana","Virginia stickseed",1,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.0260869565217391,"LHHL3 Rel2024","2024","LHHL3 Rel"
"503","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.0260869565217391,"LHHL3 Rel2024","2024","LHHL3 Rel"
"504","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,2,">5-25%",15,15,0.130434782608696,0.521739130434783,"LHHL3 Rel2024","2024","LHHL3 Rel"
"505","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.0260869565217391,"LHHL3 Rel2024","2024","LHHL3 Rel"
"506","Osmorhiza claytonii","Clayton's sweet cicely",3,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.0782608695652174,"LHHL3 Rel2024","2024","LHHL3 Rel"
"507","Maianthemum canadense","Canada mayflower",5,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.130434782608696,"LHHL3 Rel2024","2024","LHHL3 Rel"
"508","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00434782608695652,0.0217391304347826,"LHHL3 Rel2024","2024","LHHL3 Rel"
"509","Phryma leptostachya","lopseed",5,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.130434782608696,"LHHL3 Rel2024","2024","LHHL3 Rel"
"510","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0260869565217391,0.156521739130435,"LHHL3 Rel2024","2024","LHHL3 Rel"
"511","Corallorhiza odontorhiza",NA,8,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0260869565217391,0.208695652173913,"LHHL3 Rel2024","2024","LHHL3 Rel"
"512","Festuca subverticillata","nodding fescue",6,"G","Native","[FACU+]","0",NA,1,">1-5%",3,3,0.24,1.44,"LHHL3 Rel2024","2024","LHHL3 Rel"
"513","Elymus villosus","downy wild rye",5,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.24,1.2,"LHHL3 Rel2024","2024","LHHL3 Rel"
"514","Elymus virginicus","Virginia wildrye",4,"G","Native","FACW-","0",NA,NA,">1-5%",3,3,0.24,0.96,"LHHL3 Rel2024","2024","LHHL3 Rel"
"515","Carex rosea","starry sedge",4,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.24,0.96,"LHHL3 Rel2024","2024","LHHL3 Rel"
"516","Carex blanda","charming sedge",2,"G","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.04,0.08,"LHHL3 Rel2024","2024","LHHL3 Rel"
"517","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,1,">1-5%",3,3,0.022140221402214,0.044280442804428,"LHHL4 Rel2024","2024","LHHL4 Rel"
"518","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,1,">1-5%",3,3,0.022140221402214,0.044280442804428,"LHHL4 Rel2024","2024","LHHL4 Rel"
"519","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,1,">1-5%",3,3,0.022140221402214,0.044280442804428,"LHHL4 Rel2024","2024","LHHL4 Rel"
"520","Ribes sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.022140221402214,0.0664206642066421,"LHHL4 Rel2024","2024","LHHL4 Rel"
"521","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,NA,">0-1%",0.5,0.5,0.003690036900369,0.011070110701107,"LHHL4 Rel2024","2024","LHHL4 Rel"
"522","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.022140221402214,0.0664206642066421,"LHHL4 Rel2024","2024","LHHL4 Rel"
"523","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.022140221402214,0,"LHHL4 Rel2024","2024","LHHL4 Rel"
"524","Rhus glabra","smooth sumac",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.022140221402214,0.044280442804428,"LHHL4 Rel2024","2024","LHHL4 Rel"
"525","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.11070110701107,0,"LHHL4 Rel2024","2024","LHHL4 Rel"
